Date,Open,High,Low,Close,Adj Close,Volume,company_name
2021-07-02,137.89999389648438,140.0,137.75,139.9600067138672,137.7947235107422,78852600,APPLE
2021-07-06,140.07000732421875,143.14999389648438,140.07000732421875,142.02000427246094,139.82281494140625,108181800,APPLE
2021-07-07,143.5399932861328,144.88999938964844,142.66000366210938,144.57000732421875,142.33340454101562,104911600,APPLE
2021-07-08,141.5800018310547,144.05999755859375,140.6699981689453,143.24000549316406,141.02395629882812,105575500,APPLE
2021-07-09,142.75,145.64999389648438,142.64999389648438,145.11000061035156,142.8650360107422,99890800,APPLE
2021-07-12,146.2100067138672,146.32000732421875,144.0,144.5,142.2644500732422,76299700,APPLE
2021-07-13,144.02999877929688,147.4600067138672,143.6300048828125,145.63999938964844,143.38682556152344,100827100,APPLE
2021-07-14,148.10000610351562,149.57000732421875,147.67999267578125,149.14999389648438,146.842529296875,127050800,APPLE
2021-07-15,149.24000549316406,150.0,147.08999633789062,148.47999572753906,146.1829071044922,106820300,APPLE
2021-07-16,148.4600067138672,149.75999450683594,145.8800048828125,146.38999938964844,144.12522888183594,93251400,APPLE
2021-07-19,143.75,144.07000732421875,141.6699981689453,142.4499969482422,140.2461700439453,121434600,APPLE
2021-07-20,143.4600067138672,147.10000610351562,142.9600067138672,146.14999389648438,143.88894653320312,96350000,APPLE
2021-07-21,145.52999877929688,146.1300048828125,144.6300048828125,145.39999389648438,143.15052795410156,74993500,APPLE
2021-07-22,145.94000244140625,148.1999969482422,145.80999755859375,146.8000030517578,144.52886962890625,77338200,APPLE
2021-07-23,147.5500030517578,148.72000122070312,146.9199981689453,148.55999755859375,146.2616424560547,71447400,APPLE
2021-07-26,148.27000427246094,149.8300018310547,147.6999969482422,148.99000549316406,146.68504333496094,72434100,APPLE
2021-07-27,149.1199951171875,149.2100067138672,145.5500030517578,146.77000427246094,144.49935913085938,104818600,APPLE
2021-07-28,144.80999755859375,146.97000122070312,142.5399932861328,144.97999572753906,142.73703002929688,118931200,APPLE
2021-07-29,144.69000244140625,146.5500030517578,144.5800018310547,145.63999938964844,143.38682556152344,56699500,APPLE
2021-07-30,144.3800048828125,146.3300018310547,144.11000061035156,145.86000061035156,143.60340881347656,70440600,APPLE
2021-08-02,146.36000061035156,146.9499969482422,145.25,145.52000427246094,143.26869201660156,62880000,APPLE
2021-08-03,145.80999755859375,148.0399932861328,145.17999267578125,147.36000061035156,145.0802459716797,64786600,APPLE
2021-08-04,147.27000427246094,147.7899932861328,146.27999877929688,146.9499969482422,144.67657470703125,56368300,APPLE
2021-08-05,146.97999572753906,147.83999633789062,146.1699981689453,147.05999755859375,144.78488159179688,46397700,APPLE
2021-08-06,146.35000610351562,147.11000061035156,145.6300048828125,146.13999938964844,144.0946807861328,54126800,APPLE
2021-08-09,146.1999969482422,146.6999969482422,145.52000427246094,146.08999633789062,144.04534912109375,48908700,APPLE
2021-08-10,146.44000244140625,147.7100067138672,145.3000030517578,145.60000610351562,143.56222534179688,69023100,APPLE
2021-08-11,146.0500030517578,146.72000122070312,145.52999877929688,145.86000061035156,143.81857299804688,48493500,APPLE
2021-08-12,146.19000244140625,149.0500030517578,145.83999633789062,148.88999938964844,146.80621337890625,72282600,APPLE
2021-08-13,148.97000122070312,149.44000244140625,148.27000427246094,149.10000610351562,147.0132598876953,59375000,APPLE
2021-08-16,148.5399932861328,151.19000244140625,146.47000122070312,151.1199951171875,149.0049591064453,103296000,APPLE
2021-08-17,150.22999572753906,151.67999267578125,149.08999633789062,150.19000244140625,148.0879669189453,92229700,APPLE
2021-08-18,149.8000030517578,150.72000122070312,146.14999389648438,146.36000061035156,144.31158447265625,86326000,APPLE
2021-08-19,145.02999877929688,148.0,144.5,146.6999969482422,144.64682006835938,86960300,APPLE
2021-08-20,147.44000244140625,148.5,146.77999877929688,148.19000244140625,146.11598205566406,60549600,APPLE
2021-08-23,148.30999755859375,150.19000244140625,147.88999938964844,149.7100067138672,147.6147003173828,60131800,APPLE
2021-08-24,149.4499969482422,150.86000061035156,149.14999389648438,149.6199951171875,147.5259552001953,48606400,APPLE
2021-08-25,149.80999755859375,150.32000732421875,147.8000030517578,148.36000061035156,146.2835693359375,58991300,APPLE
2021-08-26,148.35000610351562,149.1199951171875,147.50999450683594,147.5399932861328,145.47508239746094,48597200,APPLE
2021-08-27,147.47999572753906,148.75,146.8300018310547,148.60000610351562,146.5202178955078,55802400,APPLE
2021-08-30,149.0,153.49000549316406,148.61000061035156,153.1199951171875,150.97695922851562,90956700,APPLE
2021-08-31,152.66000366210938,152.8000030517578,151.2899932861328,151.8300018310547,149.7050323486328,86453100,APPLE
2021-09-01,152.8300018310547,154.97999572753906,152.33999633789062,152.50999450683594,150.37550354003906,80313700,APPLE
2021-09-02,153.8699951171875,154.72000122070312,152.39999389648438,153.64999389648438,151.4995574951172,71115500,APPLE
2021-09-03,153.75999450683594,154.6300048828125,153.08999633789062,154.3000030517578,152.1404571533203,57808700,APPLE
2021-09-07,154.97000122070312,157.25999450683594,154.38999938964844,156.69000244140625,154.4970245361328,82278300,APPLE
2021-09-08,156.97999572753906,157.0399932861328,153.97999572753906,155.11000061035156,152.93910217285156,74420200,APPLE
2021-09-09,155.49000549316406,156.11000061035156,153.9499969482422,154.07000732421875,151.9136962890625,57305700,APPLE
2021-09-10,155.0,155.47999572753906,148.6999969482422,148.97000122070312,146.88507080078125,140893200,APPLE
2021-09-13,150.6300048828125,151.4199981689453,148.75,149.5500030517578,147.45692443847656,102404300,APPLE
2021-09-14,150.35000610351562,151.07000732421875,146.91000366210938,148.1199951171875,146.04693603515625,109296300,APPLE
2021-09-15,148.55999755859375,149.44000244140625,146.3699951171875,149.02999877929688,146.94422912597656,83281300,APPLE
2021-09-16,148.44000244140625,148.97000122070312,147.22000122070312,148.7899932861328,146.70755004882812,68034100,APPLE
2021-09-17,148.82000732421875,148.82000732421875,145.75999450683594,146.05999755859375,144.01580810546875,129868800,APPLE
2021-09-20,143.8000030517578,144.83999633789062,141.27000427246094,142.94000244140625,140.939453125,123478900,APPLE
2021-09-21,143.92999267578125,144.60000610351562,142.77999877929688,143.42999267578125,141.422607421875,75834000,APPLE
2021-09-22,144.4499969482422,146.42999267578125,143.6999969482422,145.85000610351562,143.80873107910156,76404300,APPLE
2021-09-23,146.64999389648438,147.0800018310547,145.63999938964844,146.8300018310547,144.77500915527344,64838200,APPLE
2021-09-24,145.66000366210938,147.47000122070312,145.55999755859375,146.9199981689453,144.86375427246094,53477900,APPLE
2021-09-27,145.47000122070312,145.9600067138672,143.82000732421875,145.3699951171875,143.33543395996094,74150700,APPLE
2021-09-28,143.25,144.75,141.69000244140625,141.91000366210938,139.9238739013672,108972300,APPLE
2021-09-29,142.47000122070312,144.4499969482422,142.02999877929688,142.8300018310547,140.8310089111328,74602000,APPLE
2021-09-30,143.66000366210938,144.3800048828125,141.27999877929688,141.5,139.51963806152344,89056700,APPLE
2021-10-01,141.89999389648438,142.9199981689453,139.11000061035156,142.64999389648438,140.65350341796875,94639600,APPLE
2021-10-04,141.75999450683594,142.2100067138672,138.27000427246094,139.13999938964844,137.19264221191406,98322000,APPLE
2021-10-05,139.49000549316406,142.24000549316406,139.36000061035156,141.11000061035156,139.1350860595703,80861100,APPLE
2021-10-06,139.47000122070312,142.14999389648438,138.3699951171875,142.0,140.01260375976562,83221100,APPLE
2021-10-07,143.05999755859375,144.22000122070312,142.72000122070312,143.2899932861328,141.28457641601562,61732700,APPLE
2021-10-08,144.02999877929688,144.17999267578125,142.55999755859375,142.89999389648438,140.90000915527344,58773200,APPLE
2021-10-11,142.27000427246094,144.80999755859375,141.80999755859375,142.80999755859375,140.811279296875,64452200,APPLE
2021-10-12,143.22999572753906,143.25,141.0399932861328,141.50999450683594,139.5294647216797,73035900,APPLE
2021-10-13,141.24000549316406,141.39999389648438,139.1999969482422,140.91000366210938,138.9378662109375,78762700,APPLE
2021-10-14,142.11000061035156,143.8800048828125,141.50999450683594,143.75999450683594,141.7479705810547,69907100,APPLE
2021-10-15,143.77000427246094,144.89999389648438,143.50999450683594,144.83999633789062,142.81283569335938,67940300,APPLE
2021-10-18,143.4499969482422,146.83999633789062,143.16000366210938,146.5500030517578,144.49891662597656,85589200,APPLE
2021-10-19,147.00999450683594,149.1699981689453,146.5500030517578,148.75999450683594,146.677978515625,76378900,APPLE
2021-10-20,148.6999969482422,149.75,148.1199951171875,149.25999450683594,147.17100524902344,58418800,APPLE
2021-10-21,148.80999755859375,149.63999938964844,147.8699951171875,149.47999572753906,147.38790893554688,61421000,APPLE
2021-10-22,149.69000244140625,150.17999267578125,148.63999938964844,148.69000244140625,146.60897827148438,58883400,APPLE
2021-10-25,148.67999267578125,149.3699951171875,147.6199951171875,148.63999938964844,146.55966186523438,50720600,APPLE
2021-10-26,149.3300018310547,150.83999633789062,149.00999450683594,149.32000732421875,147.2301483154297,60893400,APPLE
2021-10-27,149.36000061035156,149.72999572753906,148.49000549316406,148.85000610351562,146.7667236328125,56094900,APPLE
2021-10-28,149.82000732421875,153.1699981689453,149.72000122070312,152.57000732421875,150.4346923828125,100077900,APPLE
2021-10-29,147.22000122070312,149.94000244140625,146.41000366210938,149.8000030517578,147.7034454345703,124953200,APPLE
2021-11-01,148.99000549316406,149.6999969482422,147.8000030517578,148.9600067138672,146.87521362304688,74588300,APPLE
2021-11-02,148.66000366210938,151.57000732421875,148.64999389648438,150.02000427246094,147.9203643798828,69122000,APPLE
2021-11-03,150.38999938964844,151.97000122070312,149.82000732421875,151.49000549316406,149.3697967529297,54511500,APPLE
2021-11-04,151.5800018310547,152.42999267578125,150.63999938964844,150.9600067138672,148.84719848632812,60394600,APPLE
2021-11-05,151.88999938964844,152.1999969482422,150.05999755859375,151.27999877929688,149.3804168701172,65463900,APPLE
2021-11-08,151.41000366210938,151.57000732421875,150.16000366210938,150.44000244140625,148.5509796142578,55020900,APPLE
2021-11-09,150.1999969482422,151.42999267578125,150.05999755859375,150.80999755859375,148.91632080078125,56787900,APPLE
2021-11-10,150.02000427246094,150.1300048828125,147.85000610351562,147.9199981689453,146.06263732910156,65187100,APPLE
2021-11-11,148.9600067138672,149.42999267578125,147.67999267578125,147.8699951171875,146.0132293701172,41000000,APPLE
2021-11-12,148.42999267578125,150.39999389648438,147.47999572753906,149.99000549316406,148.1066436767578,63804000,APPLE
2021-11-15,150.3699951171875,151.8800048828125,149.42999267578125,150.0,148.11651611328125,59222800,APPLE
2021-11-16,149.94000244140625,151.49000549316406,149.33999633789062,151.0,149.10394287109375,59256200,APPLE
2021-11-17,151.0,155.0,150.99000549316406,153.49000549316406,151.56265258789062,88807000,APPLE
2021-11-18,153.7100067138672,158.6699981689453,153.0500030517578,157.8699951171875,155.88763427734375,137827700,APPLE
2021-11-19,157.64999389648438,161.02000427246094,156.52999877929688,160.5500030517578,158.5340118408203,117305600,APPLE
2021-11-22,161.67999267578125,165.6999969482422,161.0,161.02000427246094,158.99810791015625,117467900,APPLE
2021-11-23,161.1199951171875,161.8000030517578,159.05999755859375,161.41000366210938,159.3832244873047,96041900,APPLE
2021-11-24,160.75,162.13999938964844,159.63999938964844,161.94000244140625,159.9065704345703,69463600,APPLE
2021-11-26,159.57000732421875,160.4499969482422,156.36000061035156,156.80999755859375,154.8410186767578,76959800,APPLE
2021-11-29,159.3699951171875,161.19000244140625,158.7899932861328,160.24000549316406,158.22792053222656,88748200,APPLE
2021-11-30,159.99000549316406,165.52000427246094,159.9199981689453,165.3000030517578,163.22438049316406,174048100,APPLE
2021-12-01,167.47999572753906,170.3000030517578,164.52999877929688,164.77000427246094,162.7010498046875,152052500,APPLE
2021-12-02,158.74000549316406,164.1999969482422,157.8000030517578,163.75999450683594,161.70372009277344,136739200,APPLE
2021-12-03,164.02000427246094,164.9600067138672,159.72000122070312,161.83999633789062,159.80783081054688,118023100,APPLE
2021-12-06,164.2899932861328,167.8800048828125,164.27999877929688,165.32000732421875,163.244140625,107497000,APPLE
2021-12-07,169.0800018310547,171.5800018310547,168.33999633789062,171.17999267578125,169.03053283691406,120405400,APPLE
2021-12-08,172.1300048828125,175.9600067138672,170.6999969482422,175.0800018310547,172.88157653808594,116998900,APPLE
2021-12-09,174.91000366210938,176.75,173.9199981689453,174.55999755859375,172.36810302734375,108923700,APPLE
2021-12-10,175.2100067138672,179.6300048828125,174.69000244140625,179.4499969482422,177.19671630859375,115402700,APPLE
2021-12-13,181.1199951171875,182.1300048828125,175.52999877929688,175.74000549316406,173.53330993652344,153237000,APPLE
2021-12-14,175.25,177.74000549316406,172.2100067138672,174.3300018310547,172.14100646972656,139380400,APPLE
2021-12-15,175.11000061035156,179.5,172.30999755859375,179.3000030517578,177.04859924316406,131063300,APPLE
2021-12-16,179.27999877929688,181.13999938964844,170.75,172.25999450683594,170.09698486328125,150185800,APPLE
2021-12-17,169.92999267578125,173.47000122070312,169.69000244140625,171.13999938964844,168.99107360839844,195432700,APPLE
2021-12-20,168.27999877929688,170.5800018310547,167.4600067138672,169.75,167.61849975585938,107499100,APPLE
2021-12-21,171.55999755859375,173.1999969482422,169.1199951171875,172.99000549316406,170.81784057617188,91185900,APPLE
2021-12-22,173.0399932861328,175.86000061035156,172.14999389648438,175.63999938964844,173.4345245361328,92135300,APPLE
2021-12-23,175.85000610351562,176.85000610351562,175.27000427246094,176.27999877929688,174.06651306152344,68356600,APPLE
2021-12-27,177.08999633789062,180.4199981689453,177.07000732421875,180.3300018310547,178.06564331054688,74919600,APPLE
2021-12-28,180.16000366210938,181.3300018310547,178.52999877929688,179.2899932861328,177.0386962890625,79144300,APPLE
2021-12-29,179.3300018310547,180.6300048828125,178.13999938964844,179.3800048828125,177.1276092529297,62348900,APPLE
2021-12-30,179.47000122070312,180.57000732421875,178.08999633789062,178.1999969482422,175.96238708496094,59773000,APPLE
2021-12-31,178.08999633789062,179.22999572753906,177.25999450683594,177.57000732421875,175.34033203125,64062300,APPLE
2022-01-03,177.8300018310547,182.8800048828125,177.7100067138672,182.00999450683594,179.72454833984375,104487900,APPLE
2022-01-04,182.6300048828125,182.94000244140625,179.1199951171875,179.6999969482422,177.4435577392578,99310400,APPLE
2022-01-05,179.61000061035156,180.1699981689453,174.63999938964844,174.9199981689453,172.72357177734375,94537600,APPLE
2022-01-06,172.6999969482422,175.3000030517578,171.63999938964844,172.0,169.8402557373047,96904000,APPLE
2022-01-07,172.88999938964844,174.13999938964844,171.02999877929688,172.1699981689453,170.00811767578125,86709100,APPLE
2022-01-10,169.0800018310547,172.5,168.1699981689453,172.19000244140625,170.0278778076172,106765600,APPLE
2022-01-11,172.32000732421875,175.17999267578125,170.82000732421875,175.0800018310547,172.88157653808594,76138300,APPLE
2022-01-12,176.1199951171875,177.17999267578125,174.82000732421875,175.52999877929688,173.325927734375,74805200,APPLE
2022-01-13,175.77999877929688,176.6199951171875,171.7899932861328,172.19000244140625,170.0278778076172,84505800,APPLE
2022-01-14,171.33999633789062,173.77999877929688,171.08999633789062,173.07000732421875,170.89683532714844,80440800,APPLE
2022-01-18,171.50999450683594,172.5399932861328,169.41000366210938,169.8000030517578,167.66787719726562,90956700,APPLE
2022-01-19,170.0,171.0800018310547,165.94000244140625,166.22999572753906,164.14271545410156,94815000,APPLE
2022-01-20,166.97999572753906,169.67999267578125,164.17999267578125,164.50999450683594,162.4442901611328,91420500,APPLE
2022-01-21,164.4199981689453,166.3300018310547,162.3000030517578,162.41000366210938,160.3706512451172,122848900,APPLE
2022-01-24,160.02000427246094,162.3000030517578,154.6999969482422,161.6199951171875,159.59059143066406,162294600,APPLE
2022-01-25,158.97999572753906,162.75999450683594,157.02000427246094,159.77999877929688,157.77371215820312,115798400,APPLE
2022-01-26,163.5,164.38999938964844,157.82000732421875,159.69000244140625,157.684814453125,108275300,APPLE
2022-01-27,162.4499969482422,163.83999633789062,158.27999877929688,159.22000122070312,157.22073364257812,121954600,APPLE
2022-01-28,165.7100067138672,170.35000610351562,162.8000030517578,170.3300018310547,168.1912078857422,179935700,APPLE
2022-01-31,170.16000366210938,175.0,169.50999450683594,174.77999877929688,172.5853271484375,115541600,APPLE
2022-02-01,174.00999450683594,174.83999633789062,172.30999755859375,174.61000061035156,172.41746520996094,86213900,APPLE
2022-02-02,174.75,175.8800048828125,173.3300018310547,175.83999633789062,173.6320343017578,84914300,APPLE
2022-02-03,174.47999572753906,176.24000549316406,172.1199951171875,172.89999389648438,170.7289276123047,89418100,APPLE
2022-02-04,171.67999267578125,174.10000610351562,170.67999267578125,172.38999938964844,170.4422149658203,82465400,APPLE
2022-02-07,172.86000061035156,173.9499969482422,170.9499969482422,171.66000366210938,169.72047424316406,77251200,APPLE
2022-02-08,171.72999572753906,175.35000610351562,171.42999267578125,174.8300018310547,172.8546600341797,74829200,APPLE
2022-02-09,176.0500030517578,176.64999389648438,174.89999389648438,176.27999877929688,174.28829956054688,71285000,APPLE
2022-02-10,174.13999938964844,175.47999572753906,171.5500030517578,172.1199951171875,170.17529296875,90865900,APPLE
2022-02-11,172.3300018310547,173.0800018310547,168.0399932861328,168.63999938964844,166.73460388183594,98670700,APPLE
2022-02-14,167.3699951171875,169.5800018310547,166.55999755859375,168.8800048828125,166.97189331054688,86185500,APPLE
2022-02-15,170.97000122070312,172.9499969482422,170.25,172.7899932861328,170.83770751953125,62527400,APPLE
2022-02-16,171.85000610351562,173.33999633789062,170.0500030517578,172.5500030517578,170.60044860839844,61177400,APPLE
2022-02-17,171.02999877929688,171.91000366210938,168.47000122070312,168.8800048828125,166.97189331054688,69589300,APPLE
2022-02-18,169.82000732421875,170.5399932861328,166.19000244140625,167.3000030517578,165.40975952148438,82772700,APPLE
2022-02-22,164.97999572753906,166.69000244140625,162.14999389648438,164.32000732421875,162.4634246826172,91162800,APPLE
2022-02-23,165.5399932861328,166.14999389648438,159.75,160.07000732421875,158.26145935058594,90009200,APPLE
2022-02-24,152.5800018310547,162.85000610351562,152.0,162.74000549316406,160.90127563476562,141147500,APPLE
2022-02-25,163.83999633789062,165.1199951171875,160.8699951171875,164.85000610351562,162.98744201660156,91974200,APPLE
2022-02-28,163.05999755859375,165.4199981689453,162.42999267578125,165.1199951171875,163.2543487548828,95056600,APPLE
2022-03-01,164.6999969482422,166.60000610351562,161.97000122070312,163.1999969482422,161.35606384277344,83474400,APPLE
2022-03-02,164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,164.6781005859375,79724800,APPLE
2022-03-03,168.47000122070312,168.91000366210938,165.5500030517578,166.22999572753906,164.35183715820312,76678400,APPLE
2022-03-04,164.49000549316406,165.5500030517578,162.10000610351562,163.1699981689453,161.32638549804688,83737200,APPLE
2022-03-07,163.36000061035156,165.02000427246094,159.0399932861328,159.3000030517578,157.50013732910156,96418800,APPLE
2022-03-08,158.82000732421875,162.8800048828125,155.8000030517578,157.44000244140625,155.6611328125,131148300,APPLE
2022-03-09,161.47999572753906,163.41000366210938,159.41000366210938,162.9499969482422,161.10887145996094,91454900,APPLE
2022-03-10,160.1999969482422,160.38999938964844,155.97999572753906,158.52000427246094,156.7289581298828,105342000,APPLE
2022-03-11,158.92999267578125,159.27999877929688,154.5,154.72999572753906,152.9817352294922,96970100,APPLE
2022-03-14,151.4499969482422,154.1199951171875,150.10000610351562,150.6199951171875,148.91822814941406,108732100,APPLE
